DateID,CustomerID,AddressID,TransporterID,TransportationTypeID,QuantitySold,TotalAmount
722,1992,1992,16,2,64,27636.48
647,96,96,4,3,72,3328.56
647,96,1993,4,3,72,3328.56
647,1993,96,4,3,72,3328.56
647,1993,1993,4,3,72,3328.56
647,96,96,14,1,72,3328.56
647,96,1993,14,1,72,3328.56
647,1993,96,14,1,72,3328.56
647,1993,1993,14,1,72,3328.56
647,96,96,16,2,72,3328.56
647,96,1993,16,2,72,3328.56
647,1993,96,16,2,72,3328.56
647,1993,1993,16,2,72,3328.56
554,1994,1994,2,2,2,1903.06
554,1994,1994,3,3,2,1903.06
554,1994,1994,12,1,2,1903.06
726,1995,1995,6,1,39,36281.7
726,1995,1995,10,3,39,36281.7
726,1995,1995,18,2,39,36281.7
440,1996,1996,1,1,15,693.4499999999999
440,1996,2316,1,1,15,693.4499999999999
440,2316,1996,1,1,15,693.4499999999999
440,2316,2316,1,1,15,693.4499999999999
440,1996,1996,8,3,15,693.4499999999999
440,1996,2316,8,3,15,693.4499999999999
440,2316,1996,8,3,15,693.4499999999999
440,2316,2316,8,3,15,693.4499999999999
440,1996,1996,15,2,15,693.4499999999999
440,1996,2316,15,2,15,693.4499999999999
440,2316,1996,15,2,15,693.4499999999999
440,2316,2316,15,2,15,693.4499999999999
340,1997,1997,4,3,75,32482.5
340,1997,1997,14,1,75,32482.5
340,1997,1997,16,2,75,32482.5
646,1998,1998,6,1,5,231.15
646,1998,1998,10,3,5,231.15
646,1998,1998,18,2,5,231.15
373,1999,1999,5,1,50,47576.5
373,1999,1999,7,2,50,47576.5
373,1999,1999,9,3,50,47576.5
412,2000,2000,1,1,11,2517.02
412,2000,2000,8,3,11,2517.02
412,2000,2000,15,2,11,2517.02
267,2001,2001,11,2,69,29795.58
267,2001,2001,13,1,69,29795.58
267,2001,2001,17,3,69,29795.58
665,2002,2002,6,1,15,9631.65
665,2002,2002,10,3,15,9631.65
665,2002,2002,18,2,15,9631.65
420,2003,2003,5,1,74,64590.9
420,2003,2003,7,2,74,64590.9
420,2003,2003,9,3,74,64590.9
679,2004,2004,5,1,78,68082.3
679,2004,2004,7,2,78,68082.3
679,2004,2004,9,3,78,68082.3
368,2005,2005,1,1,24,16641.36
368,2005,2005,8,3,24,16641.36
368,2005,2005,15,2,24,16641.36
692,2006,2006,2,2,49,48761.37
692,2006,2006,3,3,49,48761.37
692,2006,2006,12,1,49,48761.37
414,2007,2007,4,3,51,22088.1
414,2007,2007,14,1,51,22088.1
414,2007,2007,16,2,51,22088.1
228,2008,2008,4,3,90,89561.7
228,2008,2008,14,1,90,89561.7
228,2008,2008,16,2,90,89561.7
368,2009,2009,1,1,77,50823.85
368,2009,2009,8,3,77,50823.85
368,2009,2009,15,2,77,50823.85
592,2010,2010,4,3,9,8956.17
592,2010,2010,14,1,9,8956.17
592,2010,2010,16,2,9,8956.17
335,2011,2011,4,3,17,785.91
335,2011,2011,14,1,17,785.91
335,2011,2011,16,2,17,785.91
133,2012,2012,11,2,67,30893.03
133,2012,2012,13,1,67,30893.03
133,2012,2012,17,3,67,30893.03
171,2013,2013,1,1,88,38000.16
171,2013,2013,8,3,88,38000.16
171,2013,2013,15,2,88,38000.16
682,2014,2014,6,1,4,915.28
682,2014,2014,10,3,4,915.28
682,2014,2014,18,2,4,915.28
717,2015,2015,4,3,67,3097.41
717,2015,2015,14,1,67,3097.41
717,2015,2015,16,2,67,3097.41
218,2016,2016,11,2,86,3975.78
218,2016,2016,13,1,86,3975.78
218,2016,2016,17,3,86,3975.78
294,2017,2017,11,2,12,10474.2
294,2017,2017,13,1,12,10474.2
294,2017,2017,17,3,12,10474.2
660,2018,2018,11,2,8,7961.04
660,2018,2018,13,1,8,7961.04
660,2018,2018,17,3,8,7961.04
489,2019,2019,2,2,69,25116.69
489,2019,2019,3,3,69,25116.69
489,2019,2019,12,1,69,25116.69
68,2020,2020,4,3,94,61320.9
68,2020,2020,14,1,94,61320.9
68,2020,2020,16,2,94,61320.9
630,2021,2021,2,2,89,82796.7
630,2021,2021,3,3,89,82796.7
630,2021,2021,12,1,89,82796.7
312,2022,2022,1,1,84,71184.12
312,2022,2022,8,3,84,71184.12
312,2022,2022,15,2,84,71184.12
284,2023,2023,6,1,96,41454.72
284,2023,2023,10,3,96,41454.72
284,2023,2023,18,2,96,41454.72
283,2024,2024,11,2,46,29951.06
283,2024,2024,13,1,46,29951.06
283,2024,2024,17,3,46,29951.06
525,2025,2025,11,2,64,27718.4
525,2025,2025,13,1,64,27718.4
525,2025,2025,17,3,64,27718.4
157,2026,2026,6,1,48,31682.4
157,2026,2026,10,3,48,31682.4
157,2026,2026,18,2,48,31682.4
477,2027,2027,6,1,6,5581.799999999999
477,2027,2027,10,3,6,5581.799999999999
477,2027,2027,18,2,6,5581.799999999999
241,2028,2028,1,1,19,6916.19
241,2028,2028,8,3,19,6916.19
241,2028,2028,15,2,19,6916.19
692,2029,2029,1,1,26,9464.26
692,2029,2029,8,3,26,9464.26
692,2029,2029,15,2,26,9464.26
64,2030,2030,5,1,85,84586.05
64,2030,2030,7,2,85,84586.05
64,2030,2030,9,3,85,84586.05
726,2031,2031,4,3,32,1479.36
726,2031,2031,14,1,32,1479.36
726,2031,2031,16,2,32,1479.36
277,2032,2032,5,1,5,4364.25
277,2032,2032,7,2,5,4364.25
277,2032,2032,9,3,5,4364.25
390,2033,2033,2,2,22,14521.1
390,2033,2033,3,3,22,14521.1
390,2033,2033,12,1,22,14521.1
690,2034,2034,5,1,88,40575.92
690,2034,2034,7,2,88,40575.92
690,2034,2034,9,3,88,40575.92
137,2035,2035,1,1,69,57973.11
137,2035,2035,8,3,69,57973.11
137,2035,2035,15,2,69,57973.11
34,2036,2036,1,1,53,34031.83
34,2036,2036,8,3,53,34031.83
34,2036,2036,15,2,53,34031.83
245,2037,2037,6,1,25,6715.25
245,2037,2037,10,3,25,6715.25
245,2037,2037,18,2,25,6715.25
479,2038,2038,4,3,35,24268.65
479,2038,2038,14,1,35,24268.65
479,2038,2038,16,2,35,24268.65
716,2039,2039,5,1,33,8864.130000000001
716,2039,2039,7,2,33,8864.130000000001
716,2039,2039,9,3,33,8864.130000000001
590,2040,2040,5,1,16,3661.12
590,2040,2040,7,2,16,3661.12
590,2040,2040,9,3,16,3661.12
728,2041,2041,11,2,43,40915.79
728,2041,2041,13,1,43,40915.79
728,2041,2041,17,3,43,40915.79
263,2042,2042,6,1,4,1456.04
263,2042,2042,10,3,4,1456.04
263,2042,2042,18,2,4,1456.04
612,2043,2043,6,1,60,38526.6
612,2043,2043,10,3,60,38526.6
612,2043,2043,18,2,60,38526.6
128,2044,2044,1,1,20,16948.6
128,2044,2044,8,3,20,16948.6
128,2044,2044,15,2,20,16948.6
521,2045,2045,6,1,64,63688.32
521,2045,2045,10,3,64,63688.32
521,2045,2045,18,2,64,63688.32
314,2046,2046,1,1,81,3744.63
314,2046,2046,8,3,81,3744.63
314,2046,2046,15,2,81,3744.63
641,2047,2047,6,1,42,9610.44
641,2047,2047,10,3,42,9610.44
641,2047,2047,18,2,42,9610.44
715,2048,2048,6,1,63,40452.93
715,2048,2048,10,3,63,40452.93
715,2048,2048,18,2,63,40452.93
384,2049,2049,1,1,34,22137.74
384,2049,2049,8,3,34,22137.74
384,2049,2049,15,2,34,22137.74
558,2050,2050,2,2,59,13500.38
558,2050,2050,3,3,59,13500.38
558,2050,2050,12,1,59,13500.38
507,2051,2051,4,3,85,3929.55
507,2051,2051,14,1,85,3929.55
507,2051,2051,16,2,85,3929.55
415,2052,2052,4,3,51,33206.61
415,2052,2052,14,1,51,33206.61
415,2052,2052,16,2,51,33206.61
398,2053,2053,11,2,55,46608.65
398,2053,2053,13,1,55,46608.65
398,2053,2053,17,3,55,46608.65
655,2054,2054,4,3,22,18643.46
655,2054,2054,14,1,22,18643.46
655,2054,2054,16,2,22,18643.46
292,2055,2055,4,3,36,15591.6
292,2055,2055,14,1,36,15591.6
292,2055,2055,16,2,36,15591.6
434,2056,2056,6,1,72,19339.92
434,2056,2056,10,3,72,19339.92
434,2056,2056,18,2,72,19339.92
323,2057,2057,1,1,28,12126.8
323,2057,2057,8,3,28,12126.8
323,2057,2057,15,2,28,12126.8
364,2058,2058,5,1,36,13104.36
364,2058,2058,7,2,36,13104.36
364,2058,2058,9,3,36,13104.36
508,2059,2059,1,1,39,27042.21
508,2059,2059,8,3,39,27042.21
508,2059,2059,15,2,39,27042.21
593,2060,2060,2,2,3,1953.33
593,2060,2067,2,2,3,1953.33
593,2067,2060,2,2,3,1953.33
593,2067,2067,2,2,3,1953.33
593,2060,2060,3,3,3,1953.33
593,2060,2067,3,3,3,1953.33
593,2067,2060,3,3,3,1953.33
593,2067,2067,3,3,3,1953.33
593,2060,2060,12,1,3,1953.33
593,2060,2067,12,1,3,1953.33
593,2067,2060,12,1,3,1953.33
593,2067,2067,12,1,3,1953.33
42,2061,2061,1,1,15,9785.25
42,2061,2061,8,3,15,9785.25
42,2061,2061,15,2,15,9785.25
715,1038,1038,2,2,7,4566.45
715,1038,2062,2,2,7,4566.45
715,2062,1038,2,2,7,4566.45
715,2062,2062,2,2,7,4566.45
715,1038,1038,3,3,7,4566.45
715,1038,2062,3,3,7,4566.45
715,2062,1038,3,3,7,4566.45
715,2062,2062,3,3,7,4566.45
715,1038,1038,12,1,7,4566.45
715,1038,2062,12,1,7,4566.45
715,2062,1038,12,1,7,4566.45
715,2062,2062,12,1,7,4566.45
347,2063,2063,11,2,45,29702.25
347,2063,2063,13,1,45,29702.25
347,2063,2063,17,3,45,29702.25
641,2064,2064,4,3,94,87448.2
641,2064,2064,14,1,94,87448.2
641,2064,2064,16,2,94,87448.2
241,2065,2065,11,2,33,22881.87
241,2065,2065,13,1,33,22881.87
241,2065,2065,17,3,33,22881.87
66,2066,2066,5,1,27,11693.7
66,2066,2066,7,2,27,11693.7
66,2066,2066,9,3,27,11693.7
143,2060,2060,1,1,76,75629.88
143,2060,2067,1,1,76,75629.88
143,2067,2060,1,1,76,75629.88
143,2067,2067,1,1,76,75629.88
143,2060,2060,8,3,76,75629.88
143,2060,2067,8,3,76,75629.88
143,2067,2060,8,3,76,75629.88
143,2067,2067,8,3,76,75629.88
143,2060,2060,15,2,76,75629.88
143,2060,2067,15,2,76,75629.88
143,2067,2060,15,2,76,75629.88
143,2067,2067,15,2,76,75629.88
195,2068,2068,2,2,8,2148.88
195,2068,2068,3,3,8,2148.88
195,2068,2068,12,1,8,2148.88
570,2069,2069,2,2,4,1546.28
570,2069,2069,3,3,4,1546.28
570,2069,2069,12,1,4,1546.28
10,2070,2070,11,2,16,11094.24
10,2070,2070,13,1,16,11094.24
10,2070,2070,17,3,16,11094.24
208,2071,2071,11,2,89,74776.91
208,2071,2842,11,2,89,74776.91
208,2842,2071,11,2,89,74776.91
208,2842,2842,11,2,89,74776.91
208,2071,2071,13,1,89,74776.91
208,2071,2842,13,1,89,74776.91
208,2842,2071,13,1,89,74776.91
208,2842,2842,13,1,89,74776.91
208,2071,2071,17,3,89,74776.91
208,2071,2842,17,3,89,74776.91
208,2842,2071,17,3,89,74776.91
208,2842,2842,17,3,89,74776.91
568,2072,2072,5,1,9,2417.49
568,2072,2072,7,2,9,2417.49
568,2072,2072,9,3,9,2417.49
341,2073,2073,1,1,67,56292.73
341,2073,2248,1,1,67,56292.73
341,2248,2073,1,1,67,56292.73
341,2248,2248,1,1,67,56292.73
341,2073,2073,8,3,67,56292.73
341,2073,2248,8,3,67,56292.73
341,2248,2073,8,3,67,56292.73
341,2248,2248,8,3,67,56292.73
341,2073,2073,15,2,67,56292.73
341,2073,2248,15,2,67,56292.73
341,2248,2073,15,2,67,56292.73
341,2248,2248,15,2,67,56292.73
262,2074,2074,1,1,76,66336.6
262,2074,2074,8,3,76,66336.6
262,2074,2074,15,2,76,66336.6
279,2075,2075,5,1,34,28812.62
279,2075,2075,7,2,34,28812.62
279,2075,2075,9,3,34,28812.62
425,2076,2076,1,1,3,138.69
425,2076,2076,8,3,3,138.69
425,2076,2076,15,2,3,138.69
493,2077,2077,1,1,57,53027.1
493,2077,2077,8,3,57,53027.1
493,2077,2077,15,2,57,53027.1
340,2078,2078,1,1,84,58244.76
340,2078,2078,8,3,84,58244.76
340,2078,2078,15,2,84,58244.76
491,2079,2079,1,1,26,1768.2600000000002
491,2079,2079,8,3,26,1768.2600000000002
491,2079,2079,15,2,26,1768.2600000000002
533,2080,2080,4,3,34,7779.88
533,2080,2080,14,1,34,7779.88
533,2080,2080,16,2,34,7779.88
137,2081,2081,2,2,33,21781.65
137,2081,2081,3,3,33,21781.65
137,2081,2081,12,1,33,21781.65
256,2082,2082,6,1,17,11089.95
256,2082,2082,10,3,17,11089.95
256,2082,2082,18,2,17,11089.95
186,2083,2083,6,1,99,45647.91
186,2083,2083,10,3,99,45647.91
186,2083,2083,18,2,99,45647.91
173,2084,2084,1,1,74,70413.22
173,2084,2084,8,3,74,70413.22
173,2084,2084,15,2,74,70413.22
89,2085,2085,2,2,45,29702.25
89,2085,2085,3,3,45,29702.25
89,2085,2085,12,1,45,29702.25
445,2086,2086,6,1,20,8662.0
445,2086,2086,10,3,20,8662.0
445,2086,2086,18,2,20,8662.0
116,2087,2087,5,1,95,4391.849999999999
116,2087,2087,7,2,95,4391.849999999999
116,2087,2087,9,3,95,4391.849999999999
143,2088,2088,1,1,67,56292.73
143,2088,2088,8,3,67,56292.73
143,2088,2088,15,2,67,56292.73
519,2089,2089,2,2,38,36158.14
519,2089,2089,3,3,38,36158.14
519,2089,2089,12,1,38,36158.14
667,168,168,6,1,37,23758.07
667,168,2090,6,1,37,23758.07
667,2090,168,6,1,37,23758.07
667,2090,2090,6,1,37,23758.07
667,168,168,10,3,37,23758.07
667,168,2090,10,3,37,23758.07
667,2090,168,10,3,37,23758.07
667,2090,2090,10,3,37,23758.07
667,168,168,18,2,37,23758.07
667,168,2090,18,2,37,23758.07
667,2090,168,18,2,37,23758.07
667,2090,2090,18,2,37,23758.07
248,2091,2091,1,1,16,10417.76
248,2091,2091,8,3,16,10417.76
248,2091,2091,15,2,16,10417.76
729,2092,2092,4,3,58,38282.9
729,2092,2092,14,1,58,38282.9
729,2092,2092,16,2,58,38282.9
616,2093,2093,4,3,62,23967.34
616,2093,2093,14,1,62,23967.34
616,2093,2093,16,2,62,23967.34
482,2094,2094,6,1,5,1343.0500000000002
482,2094,2094,10,3,5,1343.0500000000002
482,2094,2094,18,2,5,1343.0500000000002
379,2095,2095,2,2,52,33389.72
379,2095,2095,3,3,52,33389.72
379,2095,2095,12,1,52,33389.72
219,2096,2096,1,1,52,2403.96
219,2096,2096,8,3,52,2403.96
219,2096,2096,15,2,52,2403.96
316,2097,2097,11,2,17,7340.94
316,2097,2097,13,1,17,7340.94
316,2097,2097,17,3,17,7340.94
9,2098,2098,6,1,80,18305.6
9,2098,2098,10,3,80,18305.6
9,2098,2098,18,2,80,18305.6
154,2099,2099,2,2,53,24437.77
154,2099,2099,3,3,53,24437.77
154,2099,2099,12,1,53,24437.77
267,2100,2100,4,3,77,5236.77
267,2100,2100,14,1,77,5236.77
267,2100,2100,16,2,77,5236.77
46,2101,2101,1,1,25,21821.25
46,2101,2101,8,3,25,21821.25
46,2101,2101,15,2,25,21821.25
659,2102,2102,4,3,57,56722.41
659,2102,2102,14,1,57,56722.41
659,2102,2102,16,2,57,56722.41
672,2103,2103,4,3,91,41959.19
672,2103,2103,14,1,91,41959.19
672,2103,2103,16,2,91,41959.19
679,2104,2104,1,1,79,3652.17
679,2104,2104,8,3,79,3652.17
679,2104,2104,15,2,79,3652.17
636,2105,2105,6,1,39,15076.23
636,2105,2105,10,3,39,15076.23
636,2105,2105,18,2,39,15076.23
396,2106,2106,11,2,6,1372.92
396,2106,2106,13,1,6,1372.92
396,2106,2106,17,3,6,1372.92
62,2107,2107,2,2,81,80605.53
62,2107,2107,3,3,81,80605.53
62,2107,2107,12,1,81,80605.53
554,2108,2108,6,1,52,22454.64
554,2108,2108,10,3,52,22454.64
554,2108,2108,18,2,52,22454.64
126,2109,2109,1,1,73,47621.55
126,2109,2109,8,3,73,47621.55
126,2109,2109,15,2,73,47621.55
492,2110,2110,4,3,68,47150.52
492,2110,2110,14,1,68,47150.52
492,2110,2110,16,2,68,47150.52
232,2111,2111,4,3,9,2059.38
232,2111,2111,14,1,9,2059.38
232,2111,2111,16,2,9,2059.38
607,2112,2112,5,1,45,2080.35
607,2112,2112,7,2,45,2080.35
607,2112,2112,9,3,45,2080.35
53,2113,2113,5,1,66,57608.1
53,2113,2113,7,2,66,57608.1
53,2113,2113,9,3,66,57608.1
416,2114,2114,2,2,97,26055.17
416,2114,2114,3,3,97,26055.17
416,2114,2114,12,1,97,26055.17
459,2115,2115,6,1,99,38270.43
459,2115,2115,10,3,99,38270.43
459,2115,2115,18,2,99,38270.43
689,2116,2116,4,3,73,61862.39
689,2116,2116,14,1,73,61862.39
689,2116,2116,16,2,73,61862.39
59,2117,2117,6,1,3,1980.15
59,2117,2117,10,3,3,1980.15
59,2117,2117,18,2,3,1980.15
387,2118,2118,4,3,100,4623.0
387,2118,2118,14,1,100,4623.0
387,2118,2118,16,2,100,4623.0
75,2119,2119,4,3,49,31904.39
75,2119,2119,14,1,49,31904.39
75,2119,2119,16,2,49,31904.39
349,2120,2120,11,2,25,11527.25
349,2120,2120,13,1,25,11527.25
349,2120,2120,17,3,25,11527.25
414,2121,2121,1,1,10,8474.3
414,2121,2121,8,3,10,8474.3
414,2121,2121,15,2,10,8474.3
611,2122,2122,1,1,47,18168.79
611,2122,2122,8,3,47,18168.79
611,2122,2122,15,2,47,18168.79
440,2123,2123,1,1,77,53391.03
440,2123,2123,8,3,77,53391.03
440,2123,2123,15,2,77,53391.03
657,2124,2124,1,1,13,12093.9
657,2124,2124,8,3,13,12093.9
657,2124,2124,15,2,13,12093.9
158,2125,2125,11,2,19,16101.169999999998
158,2125,2125,13,1,19,16101.169999999998
158,2125,2125,17,3,19,16101.169999999998
164,2126,2126,6,1,31,19905.41
164,2126,2126,10,3,31,19905.41
164,2126,2126,18,2,31,19905.41
725,2127,2127,6,1,93,21280.26
725,2127,2127,10,3,93,21280.26
725,2127,2127,18,2,93,21280.26
315,2128,2128,1,1,31,27058.35
315,2128,2128,8,3,31,27058.35
315,2128,2128,15,2,31,27058.35
507,2129,2129,6,1,18,11742.3
507,2129,2129,10,3,18,11742.3
507,2129,2129,18,2,18,11742.3
166,2130,2130,1,1,91,4206.929999999999
166,2130,2130,8,3,91,4206.929999999999
166,2130,2130,15,2,91,4206.929999999999
620,2131,2131,11,2,84,78145.2
620,2131,2131,13,1,84,78145.2
620,2131,2131,17,3,84,78145.2
534,2132,2132,5,1,71,30750.1
534,2132,2132,7,2,71,30750.1
534,2132,2132,9,3,71,30750.1
161,2133,2133,4,3,59,49998.37
161,2133,2133,14,1,59,49998.37
161,2133,2133,16,2,59,49998.37
322,2134,2134,4,3,57,37183.95
322,2134,2134,14,1,57,37183.95
322,2134,2134,16,2,57,37183.95
275,2135,2135,6,1,99,42750.18
275,2135,3847,6,1,99,42750.18
275,3847,2135,6,1,99,42750.18
275,3847,3847,6,1,99,42750.18
275,2135,2135,10,3,99,42750.18
275,2135,3847,10,3,99,42750.18
275,3847,2135,10,3,99,42750.18
275,3847,3847,10,3,99,42750.18
275,2135,2135,18,2,99,42750.18
275,2135,3847,18,2,99,42750.18
275,3847,2135,18,2,99,42750.18
275,3847,3847,18,2,99,42750.18
442,2136,2136,4,3,72,61014.96
442,2136,2136,14,1,72,61014.96
442,2136,2136,16,2,72,61014.96
693,2137,2137,5,1,46,29537.06
693,2137,2137,7,2,46,29537.06
693,2137,2137,9,3,46,29537.06
179,2138,2138,1,1,95,65872.05
179,2138,2138,8,3,95,65872.05
179,2138,2138,15,2,95,65872.05
443,2139,2139,5,1,86,37246.6
443,2139,2139,7,2,86,37246.6
443,2139,2139,9,3,86,37246.6
157,2140,2140,6,1,92,59902.12
157,2140,2140,10,3,92,59902.12
157,2140,2140,18,2,92,59902.12
373,2141,2141,1,1,78,54084.42
373,2141,3208,1,1,78,54084.42
373,3208,2141,1,1,78,54084.42
373,3208,3208,1,1,78,54084.42
373,2141,2141,8,3,78,54084.42
373,2141,3208,8,3,78,54084.42
373,3208,2141,8,3,78,54084.42
373,3208,3208,8,3,78,54084.42
373,2141,2141,15,2,78,54084.42
373,2141,3208,15,2,78,54084.42
373,3208,2141,15,2,78,54084.42
373,3208,3208,15,2,78,54084.42
281,2142,2142,4,3,57,37622.85
281,2142,2142,14,1,57,37622.85
281,2142,2142,16,2,57,37622.85
669,2143,2143,2,2,54,2496.42
669,2143,2143,3,3,54,2496.42
669,2143,2143,12,1,54,2496.42
718,2144,2144,1,1,93,61384.65
718,2144,2144,8,3,93,61384.65
718,2144,2144,15,2,93,61384.65
465,2145,2145,1,1,10,9515.3
465,2145,2145,8,3,10,9515.3
465,2145,2145,15,2,10,9515.3
521,2146,2146,6,1,82,35514.200000000004
521,2146,2146,10,3,82,35514.200000000004
521,2146,2146,18,2,82,35514.200000000004
471,2147,2147,5,1,77,50823.85
471,2147,2147,7,2,77,50823.85
471,2147,2147,9,3,77,50823.85
73,2148,2148,1,1,63,16922.43
73,2148,2148,8,3,63,16922.43
73,2148,2148,15,2,63,16922.43
361,2149,2149,1,1,77,73267.81
361,2149,2149,8,3,77,73267.81
361,2149,2149,15,2,77,73267.81
545,2150,2150,1,1,61,42296.79
545,2150,2150,8,3,61,42296.79
545,2150,2150,15,2,61,42296.79
474,2151,2151,11,2,93,6324.93
474,2151,2151,13,1,93,6324.93
474,2151,2151,17,3,93,6324.93
91,2152,2152,2,2,29,6635.78
91,2152,2152,3,3,29,6635.78
91,2152,2152,12,1,29,6635.78
464,2153,2153,1,1,44,19000.08
464,2153,2153,8,3,44,19000.08
464,2153,2153,15,2,44,19000.08
667,2154,2154,4,3,12,11941.56
667,2154,2154,14,1,12,11941.56
667,2154,2154,16,2,12,11941.56
102,2155,2155,1,1,20,13047.0
102,2155,2155,8,3,20,13047.0
102,2155,2155,15,2,20,13047.0
96,2156,2156,5,1,10,8401.900000000001
96,2156,2156,7,2,10,8401.900000000001
96,2156,2156,9,3,10,8401.900000000001
566,315,315,2,2,75,32386.5
566,315,2157,2,2,75,32386.5
566,2157,315,2,2,75,32386.5
566,2157,2157,2,2,75,32386.5
566,315,315,3,3,75,32386.5
566,315,2157,3,3,75,32386.5
566,2157,315,3,3,75,32386.5
566,2157,2157,3,3,75,32386.5
566,315,315,12,1,75,32386.5
566,315,2157,12,1,75,32386.5
566,2157,315,12,1,75,32386.5
566,2157,2157,12,1,75,32386.5
704,2158,2158,5,1,46,43770.38
704,2158,2158,7,2,46,43770.38
704,2158,2158,9,3,46,43770.38
197,2159,2159,11,2,49,48761.37
197,2159,2159,13,1,49,48761.37
197,2159,2159,17,3,49,48761.37
550,2160,2160,2,2,12,5197.200000000001
550,2160,2160,3,3,12,5197.200000000001
550,2160,2160,12,1,12,5197.200000000001
112,2161,2161,1,1,49,33976.11
112,2161,2161,8,3,49,33976.11
112,2161,2161,15,2,49,33976.11
713,2162,2162,4,3,59,51498.15
713,2162,2162,14,1,59,51498.15
713,2162,2162,16,2,59,51498.15
691,2163,2163,2,2,49,46624.97
691,2163,2163,3,3,49,46624.97
691,2163,2163,12,1,49,46624.97
618,2164,2164,11,2,60,16116.6
618,2164,2164,13,1,60,16116.6
618,2164,2164,17,3,60,16116.6
191,2165,2165,11,2,8,3092.56
191,2165,2165,13,1,8,3092.56
191,2165,2165,17,3,8,3092.56
311,2166,2166,2,2,45,29355.75
311,2166,2166,3,3,45,29355.75
311,2166,2166,12,1,45,29355.75
554,2167,2167,4,3,9,6240.51
554,2167,2167,14,1,9,6240.51
554,2167,2167,16,2,9,6240.51
570,2168,2168,11,2,35,22473.85
570,2168,2168,13,1,35,22473.85
570,2168,2168,17,3,35,22473.85
571,2169,2169,1,1,60,38526.6
571,2169,2169,8,3,60,38526.6
571,2169,2169,15,2,60,38526.6
723,2170,2170,11,2,27,11693.7
723,2170,2170,13,1,27,11693.7
723,2170,2170,17,3,27,11693.7
55,1134,1134,4,3,18,832.14
55,1134,2171,4,3,18,832.14
55,1134,3392,4,3,18,832.14
55,2171,1134,4,3,18,832.14
55,2171,2171,4,3,18,832.14
55,2171,3392,4,3,18,832.14
55,3392,1134,4,3,18,832.14
55,3392,2171,4,3,18,832.14
55,3392,3392,4,3,18,832.14
55,1134,1134,14,1,18,832.14
55,1134,2171,14,1,18,832.14
55,1134,3392,14,1,18,832.14
55,2171,1134,14,1,18,832.14
55,2171,2171,14,1,18,832.14
55,2171,3392,14,1,18,832.14
55,3392,1134,14,1,18,832.14
55,3392,2171,14,1,18,832.14
55,3392,3392,14,1,18,832.14
55,1134,1134,16,2,18,832.14
55,1134,2171,16,2,18,832.14
55,1134,3392,16,2,18,832.14
55,2171,1134,16,2,18,832.14
55,2171,2171,16,2,18,832.14
55,2171,3392,16,2,18,832.14
55,3392,1134,16,2,18,832.14
55,3392,2171,16,2,18,832.14
55,3392,3392,16,2,18,832.14
721,2172,2172,11,2,94,82047.90000000001
721,2172,2172,13,1,94,82047.90000000001
721,2172,2172,17,3,94,82047.90000000001
338,2173,2173,11,2,5,4975.65
338,2173,2173,13,1,5,4975.65
338,2173,2173,17,3,5,4975.65
391,2174,2174,4,3,35,8008.7
391,2174,2174,14,1,35,8008.7
391,2174,2174,16,2,35,8008.7
3,2175,2175,1,1,74,64590.9
3,2175,4421,1,1,74,64590.9
3,4421,2175,1,1,74,64590.9
3,4421,4421,1,1,74,64590.9
3,2175,2175,8,3,74,64590.9
3,2175,4421,8,3,74,64590.9
3,4421,2175,8,3,74,64590.9
3,4421,4421,8,3,74,64590.9
3,2175,2175,15,2,74,64590.9
3,2175,4421,15,2,74,64590.9
3,4421,2175,15,2,74,64590.9
3,4421,4421,15,2,74,64590.9
421,2176,2176,2,2,92,4253.16
421,2176,2176,3,3,92,4253.16
421,2176,2176,12,1,92,4253.16
118,2177,2177,2,2,83,54784.15
118,2177,2177,3,3,83,54784.15
118,2177,2177,12,1,83,54784.15
617,2178,2178,11,2,22,9528.2
617,2178,2178,13,1,22,9528.2
617,2178,2178,17,3,22,9528.2
413,2179,2179,2,2,80,51368.8
413,2179,2179,3,3,80,51368.8
413,2179,2179,12,1,80,51368.8
529,2180,2180,5,1,57,56722.41
529,2180,2180,7,2,57,56722.41
529,2180,2180,9,3,57,56722.41
25,2181,2181,5,1,77,49442.47
25,2181,2181,7,2,77,49442.47
25,2181,2181,9,3,77,49442.47
279,2182,2182,4,3,35,16138.15
279,2182,2182,14,1,35,16138.15
279,2182,2182,16,2,35,16138.15
540,2183,2183,1,1,64,24740.48
540,2183,2183,8,3,64,24740.48
540,2183,2183,15,2,64,24740.48
342,2184,2184,5,1,41,28428.99
342,2184,2184,7,2,41,28428.99
342,2184,2184,9,3,41,28428.99
30,1783,1783,6,1,84,58244.76
30,1783,2185,6,1,84,58244.76
30,1783,2664,6,1,84,58244.76
30,1783,3451,6,1,84,58244.76
30,1783,3766,6,1,84,58244.76
30,2185,1783,6,1,84,58244.76
30,2185,2185,6,1,84,58244.76
30,2185,2664,6,1,84,58244.76
30,2185,3451,6,1,84,58244.76
30,2185,3766,6,1,84,58244.76
30,2664,1783,6,1,84,58244.76
30,2664,2185,6,1,84,58244.76
30,2664,2664,6,1,84,58244.76
30,2664,3451,6,1,84,58244.76
30,2664,3766,6,1,84,58244.76
30,3451,1783,6,1,84,58244.76
30,3451,2185,6,1,84,58244.76
30,3451,2664,6,1,84,58244.76
30,3451,3451,6,1,84,58244.76
30,3451,3766,6,1,84,58244.76
30,3766,1783,6,1,84,58244.76
30,3766,2185,6,1,84,58244.76
